Candidate,Party,First_pref_count,First_pref_pct,Quota,Elected_on_Count,Status,Seat,Gender,Election_date,Electorate,number_of_candidates,seats_available,constituency_name,constituency_name_as_Gaeilge,quota,Outgoing
Michael Yeats,Fianna Fail,2034,0.0693,0.28,0,,,Male,1951-05-30,not available,6,3,Dublin South East,Baile Atha Cliath Thoir Theas,7336,
John Douglas,Fine Gael,710,0.0242,0.10,0,,,Male,1951-05-30,not available,6,3,Dublin South East,Baile Atha Cliath Thoir Theas,7336,
Robert Briscoe,Fianna Fail,8417,0.2004,1.20,0,1,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Bernard Butler,Fianna Fail,6529,0.1555,0.93,0,2,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Peadar Doyle,Fine Gael,5823,0.1387,0.83,0,3,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Dr Michael ffrench O'Carroll,Non party/Independent,5842,0.1391,0.83,0,4,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Seán MacBride,Clann na Poblachta,2853,0.0679,0.41,0,5,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Richard Deasy,Labour,2335,0.0556,0.33,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Michael O'Riordan,Non party/Independent,295,0.006999999999999999,0.04,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Cearbhall O Dalaigh,Fianna Fail,2682,0.0639,0.38,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Richard Batterberry,Clann na Poblachta,684,0.0163,0.10,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Michael O'Higgins,Fine Gael,2754,0.06559999999999999,0.39,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
James O'Keeffe,Fine Gael,1211,0.0288,0.17,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Thomas Reynolds,Fianna Fail,2572,0.061200000000000004,0.37,0,,,Male,1951-05-30,60934,12,5,Dublin South West,Baile Atha Cliath Thiar Theas,7000,
Liam Cosgrave Snr,Fine Gael,10043,0.3072,1.23,0,1,,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Sean Brady,Fianna Fail,8254,0.2525,1.01,1,Elected (awaiting update),2,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Percy Dockrell,Fine Gael,4505,0.1378,0.55,0,3,,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Matthew Cullen,Fianna Fail,3800,0.1162,0.46,0,,,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Matthew Smith,Fianna Fail,1986,0.060700000000000004,0.24,0,,,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Joseph Brennan,Labour,4107,0.12560000000000002,0.50,0,,,Male,1951-05-30,not available,6,3,Dun Laoghaire Rathdown,(Leinster),8174,
Michael Donnellan,Clann na Talmhan,7923,0.3479,1.39,0,1,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
Mark Killilea Snr,Fianna Fail,4205,0.18460000000000001,0.74,0,2,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
James Hession,Fine Gael,2882,0.1265,0.51,0,3,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
Michael F Kitt,Fianna Fail,4120,0.1809,0.72,0,,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
William Burke,Clann na Poblachta,1265,0.0555,0.22,0,,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
Seán Glynn,Fianna Fail,2382,0.10460000000000001,0.42,0,,,Male,1951-05-30,not available,6,3,Galway North,(Connaught),5695,
Thomas Walsh,Fianna Fail,9948,0.2155,1.29,0,1,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,TD
Patrick J Crotty,Fine Gael,8492,0.184,1.10,0,2,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,TD
Joseph Hughes,Fine Gael,5053,0.10949999999999999,0.66,0,3,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,TD
Thomas Derrig,Fianna Fail,6164,0.1335,0.80,0,4,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,TD
James Pattison,Labour,5522,0.11960000000000001,0.72,0,5,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,
William Nolan,Non party/Independent,2248,0.0487,0.29,0,,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,
Thomas Fielding,Fine Gael,2413,0.052300000000000006,0.31,0,,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,
Francis Humphreys,Fianna Fail,5216,0.113,0.68,0,,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,
Daniel Maguire,Labour,1106,0.024,0.14,0,,,Male,1954-05-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7694,
Paddy Smith,Fianna Fail,7570,0.22820000000000001,1.14,0,1,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
John Tully,Clann na Poblachta,5898,0.1778,0.89,0,2,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
Michael Sheridan,Fianna Fail,2759,0.0832,0.42,0,3,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
Patrick O'Reilly,Fine Gael,4280,0.129,0.64,0,4,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
John McGovern,Fine Gael,1596,0.0481,0.24,0,,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
John Cole,Non party/Independent,4704,0.1418,0.71,0,,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
Patrick O'Reilly,Non party/Independent,3597,0.1084,0.54,0,,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
Seamus Dolan,Fianna Fail,2773,0.0836,0.42,0,,,Male,1954-05-18,not available,8,4,Cavan,(Ulster),6636,
Martin Medlar,Fianna Fail,9447,0.221,1.33,0,1,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
Patrick J Crotty,Fine Gael,5742,0.1343,0.81,0,2,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,TD
Jim Gibbons Snr,Fianna Fail,5761,0.1348,0.81,0,3,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
Francis Humphreys,Fianna Fail,5738,0.13419999999999999,0.81,0,4,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
Joseph Hughes,Fine Gael,4419,0.10339999999999999,0.62,0,5,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,TD
Patrick J Teehan,Fianna Fail,3042,0.0712,0.43,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
James Pattison,Labour,1900,0.0444,0.27,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,TD
John Fahey,Labour,1739,0.0407,0.24,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
John Moriarty,Clann na Poblachta,1037,0.024300000000000002,0.15,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
William Cotterell,Fine Gael,1929,0.0451,0.27,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
Herbert Devoy,Labour,1992,0.0466,0.28,0,,,Male,1957-03-05,not available,11,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7125,
Paddy Smith,Fianna Fail,7309,0.239,1.20,0,1,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
Michael Sheridan,Fianna Fail,2610,0.08539999999999999,0.43,0,2,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
Patrick O'Reilly,Fine Gael,4704,0.15380000000000002,0.77,0,3,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
John Tully,Clann na Poblachta,4327,0.14150000000000001,0.71,0,4,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
Padraig O Dubhthaigh,Sinn Féin,3308,0.1082,0.54,0,,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
John McGovern,Fine Gael,1533,0.0501,0.25,0,,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
Seamus Dolan,Fianna Fail,2626,0.0859,0.43,0,,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
John Cole,Non party/Independent,4161,0.1361,0.68,0,,,Male,1957-03-05,not available,8,4,Cavan,(Ulster),6116,
Patrick J Crotty,Fine Gael,7434,0.1723,1.03,0,1,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,TD
Desmond Governey,Fine Gael,5343,0.12380000000000001,0.74,0,2,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Martin Medlar,Fianna Fail,5009,0.1161,0.70,0,3,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Seamus Pattison,Labour,4116,0.09539999999999998,0.57,0,4,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Jim Gibbons Snr,Fianna Fail,4046,0.09380000000000001,0.56,0,5,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Michael McGuinness,Fianna Fail,2056,0.04769999999999999,0.29,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Tom Nolan,Fianna Fail,4666,0.1082,0.65,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
John Fahey,Labour,1674,0.0388,0.23,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Kathleen Brady,Non party/Independent,1484,0.0344,0.21,0,,,Female,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
John Moriarty,Non party/Independent,2350,0.0545,0.33,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Francis O'Brien,Fine Gael,1891,0.0438,0.26,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Patrick J Teehan,Fianna Fail,3072,0.0712,0.43,0,,,Male,1961-10-04,57784,12,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7191,
Paddy Smith,Fianna Fail,9032,0.3247,1.30,0,1,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
Patrick O'Reilly,Fine Gael,5431,0.19519999999999998,0.78,0,2,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
Seamus Dolan,Fianna Fail,4658,0.1674,0.67,0,3,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
Patrick Duffy,Sinn Féin,2153,0.0774,0.31,0,,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
John Tully,Clann na Poblachta,4683,0.16829999999999998,0.67,0,,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
John McGovern,Fine Gael,1862,0.0669,0.27,0,,,Male,1961-10-04,not available,6,3,Cavan,(Ulster),6955,
Tom Nolan,Fianna Fail,7805,0.1744,1.05,0,1,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Patrick J Crotty,Fine Gael,6114,0.1366,0.82,0,2,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,TD
Seamus Pattison,Labour,6299,0.1408,0.84,0,3,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Jim Gibbons Snr,Fianna Fail,5865,0.1311,0.79,0,4,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Desmond Governey,Fine Gael,4741,0.1059,0.64,0,5,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Charles Cummins,Non party/Independent,175,0.0039000000000000003,0.02,0,,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Matthew Byrne,Fine Gael,2684,0.06,0.36,0,,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
John Moriarty,Labour,2767,0.061799999999999994,0.37,0,,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Martin Medlar,Fianna Fail,3305,0.0739,0.44,0,,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Bob Aylward,Fianna Fail,4996,0.1116,0.67,0,,,Male,1965-04-07,not available,10,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7459,
Paddy Smith,Fianna Fail,6758,0.2465,0.99,0,1,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
Tom J Fitzpatrick,Fine Gael,5408,0.1973,0.79,0,2,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
John Tully,Clann na Poblachta,4476,0.16329999999999997,0.65,0,3,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
John O'Rourke,Labour,981,0.0358,0.14,0,,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
Seamus Dolan,Fianna Fail,5145,0.1877,0.75,0,,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
Patrick O'Reilly,Fine Gael,4643,0.16940000000000002,0.68,0,,,Male,1965-04-07,not available,6,3,Cavan,(Ulster),6853,
Tom Nolan,Fianna Fail,8090,0.17559999999999998,1.05,0,1,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Jim Gibbons Snr,Fianna Fail,7771,0.16870000000000002,1.01,0,2,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Kieran Crotty,Fine Gael,5863,0.1273,0.76,0,3,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Seamus Pattison,Labour,6041,0.1311,0.79,0,4,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Desmond Governey,Fine Gael,6146,0.1334,0.80,0,5,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Thomas Hogan,Fine Gael,1692,0.036699999999999997,0.22,0,,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
John McManamy,Labour,1946,0.042199999999999994,0.25,0,,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
James Keeffe,Fine Gael,2251,0.0489,0.29,0,,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Bob Aylward,Fianna Fail,6273,0.1362,0.82,0,,,Male,1969-06-18,not available,9,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,7679,
Tom J Fitzpatrick,Fine Gael,7092,0.2375,0.95,0,1,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Paddy Smith,Fianna Fail,6380,0.21359999999999998,0.85,0,2,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Patrick O'Reilly,Fine Gael,3548,0.1188,0.48,0,3,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Thomas O'Connor,Labour,495,0.0166,0.07,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
James Caffrey,Labour,1255,0.042,0.17,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
John Tully,Non party/Independent,3123,0.10460000000000001,0.42,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Seamus Dolan,Fianna Fail,3563,0.1193,0.48,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Thomas Anderson,Fine Gael,2194,0.0735,0.29,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Richard Black,Fianna Fail,2212,0.0741,0.30,0,,,Male,1969-06-18,not available,9,3,Cavan,(Ulster),7466,
Sylvester Barrett,Fianna Fail,7009,0.2525,1.01,0,1,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Dr Paddy Hillery,Fianna Fail,6848,0.24670000000000003,0.99,0,2,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Frank Taylor,Fine Gael,4697,0.16920000000000002,0.68,0,3,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Terence Higgins,Labour,533,0.0192,0.08,0,,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Flan Honan,Labour,1597,0.0575,0.23,0,,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Jack Lynch,Fianna Fail,3383,0.1219,0.49,0,,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Michael Howard,Fine Gael,3690,0.1329,0.53,0,,,Male,1969-06-18,not available,7,3,Clare,An Clar,6940,
Brigid Hogan O'Higgins,Fine Gael,5250,0.19519999999999998,0.78,0,1,,Female,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Michael Carty,Fianna Fail,5245,0.195,0.78,0,2,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
William Loughnane Snr,Fianna Fail,5277,0.1962,0.78,0,3,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Gerard Millar,Fianna Fail,4886,0.18170000000000003,0.73,0,,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Toddie Byrne,Fine Gael,2254,0.08380000000000001,0.34,0,,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Norman Morgan,Labour,561,0.0209,0.08,0,,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Patrick Bugler,Fine Gael,2708,0.1007,0.40,0,,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Samuel Stanley,Labour,712,0.0265,0.11,0,,,Male,1969-06-18,not available,8,3,Clare Galway South,(Munster),6724,
Jack Lynch,Fianna Fail,11227,0.4378,1.75,0,1,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Seán French,Fianna Fail,2046,0.07980000000000001,0.32,0,2,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Liam Burke,Fine Gael,3312,0.1292,0.52,0,3,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Patrick Kerrigan,Labour,2754,0.1074,0.43,0,,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Vincent O'Connell,Fine Gael,2241,0.0874,0.35,0,,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Thomas Leahy,Labour,1001,0.039,0.16,0,,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Samuel Allen,Non party/Independent,3063,0.11939999999999999,0.48,0,,,Male,1969-06-18,not available,7,3,Cork City North,(Munster),6412,
Pearse Wyse,Fianna Fail,10434,0.3862,1.54,0,1,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Gus A Healy,Fianna Fail,3982,0.1474,0.59,0,2,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Peter Barry,Fine Gael,5908,0.2187,0.87,0,3,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Con Donovan,Labour,2295,0.0849,0.34,0,,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Kevin Hurley,Labour,2020,0.0748,0.30,0,,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Seán A O'Leary,Fine Gael,2379,0.08810000000000001,0.35,0,,,Male,1969-06-18,not available,6,3,Cork City South,(Munster),6755,
Thomas Meaney,Fianna Fail,8978,0.2298,1.15,0,1,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Donal Creed,Fine Gael,7400,0.1894,0.95,0,2,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Paddy Forde,Fianna Fail,4284,0.1097,0.55,0,3,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Philip Burton,Fine Gael,5310,0.1359,0.68,0,4,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Neil Lehane,Labour,2866,0.07339999999999999,0.37,0,,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Eileen Desmond,Labour,4936,0.1264,0.63,0,,,Female,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Patrick Lombard,Fine Gael,1821,0.0466,0.23,0,,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Batt Donegan,Fianna Fail,3468,0.0888,0.44,0,,,Male,1969-06-18,not available,8,4,Cork Mid,(Munster),7813,
Jerry Cronin,Fianna Fail,8842,0.2302,1.15,0,1,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Dick Barry,Fine Gael,7133,0.1857,0.93,0,2,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Gerard Cott,Fine Gael,3162,0.0823,0.41,0,3,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Seán Brosnan,Fianna Fail,5281,0.1375,0.69,0,4,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Jeremiah O'Hanlon,Fine Gael,2354,0.0613,0.31,0,,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Daniel Casey,Fine Gael,1566,0.0408,0.20,0,,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Liam Ahern,Fianna Fail,5050,0.1315,0.66,0,,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Patrick McAuliffe,Labour,3335,0.0868,0.43,0,,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Donie O'Driscoll,Labour,1687,0.043899999999999995,0.22,0,,,Male,1969-06-18,not available,9,4,Cork North East,(Munster),7683,
Flor Crowley,Fianna Fail,6941,0.2285,0.91,0,1,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
Michael Murphy,Labour,6647,0.2189,0.88,0,2,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
John L O'Sullivan,Fine Gael,4654,0.1532,0.61,0,3,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
John Cahalane,Fianna Fail,4352,0.1433,0.57,0,,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
Seán Collins,Fine Gael,3216,0.1059,0.42,0,,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
P J Sheehan,Fine Gael,4562,0.1502,0.60,0,,,Male,1969-06-18,not available,6,3,Cork South West,Corcaigh Thiar Theas,7594,
Kathleen Funchion,Sinn Féin,17493,0.2375,1.43,1,Made Quota,1,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,TD
John McGuinness,Fianna Fail,10558,0.1434,0.86,6,Made Quota,2,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,TD
John Paul Phelan,Fine Gael,6396,0.08689999999999999,0.52,8,Made Quota,3,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,TD
Jennifer Murnane O'Connor,Fianna Fail,9351,0.127,0.76,8,Made Quota,4,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Malcolm Noonan,Green/Comhaontas Glas,4942,0.06709999999999999,0.40,10,Elected,5,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Bobby Aylward,Fianna Fail,7550,0.1025,0.62,(10),Not Elected,,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,TD
Pat Deering,Fine Gael,5929,0.0805,0.48,(7),Eliminated,,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,TD
Adrienne Wallace,Solidarity People Before Profit,1558,0.0212,0.13,(6),Eliminated,,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Patrick O'Neill,Fine Gael,3674,0.0499,0.30,(5),Eliminated,,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Alan Hayes,Non party/Independent,2347,0.0319,0.19,(4),Eliminated,,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Denis Hynes,Labour,2208,0.03,0.18,(3),No expenses,,Male,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Helena Byrne,Renua Ireland,992,0.013500000000000002,0.08,(2),No expenses,,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Melissa O'Neill,Irish Freedom Party,431,0.0059,0.04,(2),No expenses,,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Angela Ray,Non party/Independent,214,0.0029,0.02,(2),No expenses,,Female,2020-02-08,114343,14,5,Carlow Kilkenny,Ceatharlach Cill Chainnigh,12274,
Matt Carthy,Sinn Féin,16310,0.226,1.36,1,Made Quota,1,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Heather Humphreys,Fine Gael,12808,0.17739999999999997,1.06,1,Made Quota,2,Female,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,TD
Pauline Tully,Sinn Féin,10166,0.1408,0.84,2,Made Quota,3,Female,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Brendan Smith,Fianna Fail,7354,0.10189999999999999,0.61,11,Elected,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,TD
Niamh Smyth,Fianna Fail,5745,0.0796,0.48,11,Elected,,Female,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,TD
T P O'Reilly,Fine Gael,5124,0.071,0.43,(11),Not Elected,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Robbie Gallagher,Fianna Fail,5062,0.0701,0.42,(10),Eliminated,,Male,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
Sarah O'Reilly,Aontú,3840,0.053200000000000004,0.32,(9),Eliminated,,Female,2020-02-08,110190,13,5,Cavan Monaghan,An Cabhan Muineachan,12031,
